customer_id,age,location,signup_date,subscription_type,last_payment_date,payment_delay_days,failed_payments_count,avg_weekly_usage_hours,days_since_last_login,courses_completed,tickets_raised,last_ticket_days
1544,56,Chicago,640,Yearly,156,8,1,3.17,336,7,0,
1545,23,Los Angeles,421,Monthly,96,9,2,12.09,64,9,3,339.0
1546,48,Denver,642,Yearly,29,14,1,3.21,262,8,5,94.0
1547,47,Austin,108,Yearly,77,2,2,19.5,83,5,2,312.0
1548,41,West Christineborough,193,Yearly,134,6,1,9.83,151,6,2,236.0
1549,55,Denver,543,Yearly,250,6,0,6.68,302,0,2,259.0
1550,22,North Tanya,530,Monthly,171,5,2,16.07,346,0,0,
1551,39,Los Angeles,177,Yearly,6,5,3,13.29,56,6,3,200.0
1552,35,Blairland,104,Yearly,41,6,4,15.73,53,3,2,123.0
1553,58,Los Angeles,43,Yearly,10,6,3,7.56,35,2,3,35.0
1554,35,Chicago,523,Yearly,191,10,1,7.66,9,0,3,311.0
1555,23,Austin,714,Yearly,208,8,2,8.08,570,4,5,118.0
1556,37,Chicago,226,Monthly,39,4,4,11.63,191,3,1,271.0
1557,46,Chicago,193,Monthly,94,15,2,5.52,38,6,4,42.0
1558,53,Chicago,325,Yearly,189,0,0,8.14,62,6,3,130.0
1559,60,Los Angeles,115,Yearly,19,13,1,8.72,25,1,1,329.0
1560,32,Denver,129,Yearly,121,1,2,18.28,79,0,0,
1561,40,Denver,469,Yearly,345,14,2,16.24,145,1,5,54.0
1562,58,Lake Matthew,301,Monthly,76,0,0,14.22,114,3,0,
1563,56,New York,403,Monthly,28,10,0,15.71,13,5,1,241.0
1564,49,New York,661,Monthly,602,9,3,6.35,169,2,1,249.0
1565,40,Chicago,424,Monthly,409,2,3,4.53,262,4,5,10.0
1566,21,Los Angeles,30,Monthly,4,1,0,17.52,28,9,0,
1567,56,Los Angeles,435,Yearly,105,1,3,7.87,233,3,0,
1568,38,Los Angeles,460,Yearly,398,3,0,13.72,25,3,3,26.0
1569,39,Chicago,145,Monthly,67,13,0,11.5,18,4,4,3.0
1570,35,Los Angeles,499,Yearly,443,8,4,5.78,343,3,2,47.0
1571,22,Los Angeles,216,Yearly,123,1,3,2.91,186,0,3,154.0
1572,60,New York,493,Yearly,20,4,4,9.54,375,10,5,29.0
1573,38,Chicago,113,Yearly,29,14,1,13.44,36,9,0,
1574,25,Los Angeles,331,Yearly,32,5,3,0.77,96,5,3,167.0
1575,53,New York,641,Monthly,351,14,4,18.51,518,1,3,138.0
1576,33,Chicago,687,Yearly,548,10,4,8.52,342,3,0,
1577,25,Melindamouth,41,Monthly,13,9,2,13.48,27,3,4,66.0
1578,44,Seattle,123,Monthly,51,13,1,10.73,14,8,3,116.0
1579,34,Denver,301,Monthly,62,7,4,13.35,215,2,2,207.0
1580,28,Seattle,251,Monthly,223,5,4,18.24,80,0,4,290.0
1581,34,Los Angeles,339,Yearly,247,8,4,7.71,45,5,3,359.0
1582,52,Seattle,614,Monthly,263,15,3,7.31,21,5,5,210.0
1583,52,Los Angeles,598,Yearly,106,10,1,1.23,554,10,4,229.0
1584,42,New York,371,Yearly,264,10,3,6.48,291,4,5,246.0
1585,34,New York,492,Yearly,72,0,0,12.57,49,10,5,96.0
1586,46,Chicago,451,Monthly,100,11,2,13.57,89,7,4,356.0
1587,33,New York,541,Yearly,466,12,1,16.62,90,4,1,58.0
1588,27,Denver,652,Yearly,559,6,3,13.74,26,8,1,337.0
1589,34,Chicago,406,Yearly,295,1,4,2.82,394,1,3,148.0
1590,58,Los Angeles,531,Yearly,3,7,4,12.04,167,9,3,14.0
1591,23,Austin,107,Monthly,16,12,2,11.17,103,2,1,74.0
1592,20,New York,284,Yearly,179,10,0,10.78,41,10,5,212.0
1593,29,Los Angeles,92,Monthly,12,13,1,5.52,55,0,2,199.0
1594,54,New York,38,Monthly,18,13,0,4.56,27,3,5,45.0
1595,56,Chicago,523,Yearly,342,1,0,0.43,334,1,5,69.0
1596,27,Chicago,318,Monthly,11,3,2,18.09,48,3,0,
1597,57,Seattle,349,Monthly,256,5,3,2.48,282,7,5,165.0
1598,29,New York,239,Yearly,127,9,4,15.0,18,9,1,364.0
1599,40,New York,511,Yearly,425,5,2,14.9,418,6,1,166.0
1600,51,Chicago,566,Monthly,409,3,3,2.27,554,2,4,185.0
1601,27,New York,358,Monthly,254,11,4,10.59,333,0,3,318.0
1602,35,New York,170,Yearly,106,2,4,10.35,2,2,2,65.0
1603,25,Lake Annette,303,Monthly,156,8,3,16.26,103,7,5,54.0
1604,20,Chicago,167,Yearly,26,5,4,16.26,35,4,4,300.0
1605,20,Los Angeles,578,Monthly,463,0,2,18.72,315,1,3,19.0
1606,28,New York,667,Yearly,412,13,1,12.97,28,5,2,167.0
1607,20,Los Angeles,417,Monthly,156,1,2,13.92,200,5,1,10.0
1608,39,Chicago,395,Monthly,390,2,0,2.74,287,7,0,
1609,48,Los Angeles,38,Yearly,11,6,1,7.57,13,2,1,263.0
1610,54,Los Angeles,193,Yearly,9,9,1,19.13,61,5,5,219.0
1611,59,Seattle,121,Yearly,93,11,4,19.14,38,7,3,335.0
1612,50,Los Angeles,258,Monthly,246,9,0,2.5,57,1,2,15.0
1613,19,Lake Kaylaburgh,456,Monthly,342,12,1,13.97,455,2,3,85.0
1614,41,Johnsonhaven,104,Yearly,29,11,4,4.93,45,10,3,157.0
1615,60,Chicago,583,Monthly,244,0,3,13.1,330,10,3,318.0
1616,32,Denver,342,Monthly,309,5,4,13.48,212,6,1,211.0
1617,40,Denver,154,Monthly,118,8,4,0.09,34,9,4,41.0
1618,58,Chicago,497,Yearly,423,4,2,9.1,328,7,2,296.0
1619,19,Chicago,728,Yearly,459,10,4,17.32,356,9,5,195.0
1620,40,Chicago,693,Yearly,463,4,1,12.71,688,5,3,358.0
1621,40,Seattle,402,Yearly,388,6,2,2.95,4,3,1,222.0
1622,29,Chicago,488,Yearly,371,11,3,2.43,190,9,1,221.0
1623,40,New York,664,Yearly,372,9,2,13.06,314,9,3,251.0
1624,27,Denver,223,Monthly,82,13,1,8.02,207,3,2,210.0
1625,26,New York,719,Monthly,508,0,0,3.88,145,4,3,38.0
1626,28,New York,503,Yearly,64,7,3,10.84,155,3,4,231.0
1627,38,Chicago,253,Monthly,245,1,2,17.42,250,10,2,226.0
1628,50,Los Angeles,360,Monthly,79,3,1,6.82,13,6,2,228.0
1629,24,Seattle,87,Yearly,14,4,4,6.13,58,6,5,90.0
1630,26,Austin,33,Yearly,4,0,1,18.81,26,10,3,169.0
1631,38,Los Angeles,603,Monthly,393,4,4,13.37,239,8,1,18.0
1632,42,Los Angeles,400,Monthly,285,15,4,12.7,108,1,4,337.0
1633,36,Chicago,92,Monthly,27,13,0,9.92,73,9,0,
1634,50,Los Angeles,195,Monthly,28,6,0,6.95,56,5,1,285.0
1635,46,New York,727,Monthly,375,5,3,14.32,431,10,1,270.0
1636,22,Los Angeles,590,Monthly,410,10,1,1.18,327,10,5,259.0
1637,48,New York,55,Yearly,53,15,2,19.94,9,4,2,341.0
1638,30,Chicago,467,Monthly,10,14,3,1.89,314,4,3,241.0
1639,20,New York,252,Monthly,215,3,0,16.17,154,10,4,336.0
1640,51,New York,146,Yearly,38,13,0,5.57,75,6,4,91.0
1641,50,Chicago,257,Yearly,51,7,2,0.05,198,6,3,131.0
1642,51,New York,73,Yearly,15,1,1,13.11,55,4,2,354.0
1643,40,Denver,240,Yearly,178,14,2,19.59,175,8,5,261.0
1644,46,Chicago,595,Monthly,509,13,4,8.86,312,0,2,299.0
1645,35,Alexandratown,586,Monthly,83,3,4,18.11,190,8,2,114.0
1646,51,West Mirandaville,95,Monthly,31,12,1,15.34,9,2,1,202.0
1647,18,New York,203,Monthly,73,1,2,15.13,21,6,4,266.0
1648,33,Chicago,727,Yearly,432,13,1,18.69,76,1,5,325.0
1649,42,New York,458,Monthly,259,8,3,5.66,412,9,1,206.0
1650,56,Chicago,682,Monthly,446,13,3,9.95,523,2,5,172.0
1651,37,Chicago,120,Yearly,37,8,1,1.86,74,10,5,207.0
1652,47,New York,390,Yearly,22,3,4,1.33,243,0,5,56.0
1653,60,New York,118,Monthly,19,8,0,11.61,58,3,5,359.0
1654,34,Los Angeles,206,Yearly,174,3,3,8.4,191,8,5,265.0
1655,46,Seattle,27,Yearly,22,13,2,9.02,2,9,5,346.0
1656,51,Chicago,488,Yearly,16,6,0,9.12,253,0,2,198.0
1657,23,Los Angeles,517,Yearly,287,13,0,15.41,211,9,4,216.0
1658,51,Los Angeles,126,Monthly,44,3,2,14.53,32,6,1,145.0
1659,42,New York,221,Yearly,118,5,3,18.03,213,3,4,162.0
1660,26,Seattle,619,Monthly,220,1,0,2.38,165,2,4,248.0
1661,60,Hopkinsville,501,Monthly,252,14,0,12.33,216,8,5,11.0
1662,27,Los Angeles,728,Monthly,340,14,1,15.12,161,0,5,96.0
1663,27,Chicago,41,Monthly,1,15,4,19.18,15,1,5,309.0
1664,25,Denver,517,Monthly,438,6,1,16.6,372,5,2,243.0
1665,31,New York,589,Yearly,88,7,0,18.1,163,1,3,342.0
1666,28,Chicago,568,Yearly,391,4,0,11.7,10,3,0,
1667,25,Chicago,719,Monthly,115,10,1,10.94,645,0,5,93.0
1668,24,Denver,68,Monthly,11,7,4,7.06,5,7,2,87.0
1669,58,Los Angeles,539,Monthly,237,2,2,5.48,346,10,3,296.0
1670,28,Los Angeles,299,Monthly,192,1,1,6.05,241,2,3,365.0
1671,32,Jasonborough,53,Monthly,8,0,0,16.27,40,6,5,323.0
1672,55,Los Angeles,255,Yearly,21,3,3,0.12,57,4,2,290.0
1673,42,North Michael,100,Yearly,100,8,4,15.61,17,7,5,105.0
1674,27,New York,509,Yearly,167,10,4,8.35,324,0,5,37.0
1675,43,Chicago,237,Monthly,153,8,3,8.57,67,2,3,8.0
1676,46,Seattle,132,Yearly,131,14,0,4.83,126,4,4,77.0
1677,42,New York,609,Monthly,475,10,0,17.01,224,9,4,318.0
1678,43,Los Angeles,672,Monthly,249,11,0,4.91,401,5,0,
1679,46,Los Angeles,150,Monthly,126,1,4,18.37,9,5,1,54.0
1680,19,Smithfort,31,Yearly,29,6,3,12.76,20,8,4,224.0
1681,39,Chicago,350,Yearly,308,4,4,11.91,238,1,2,105.0
1682,58,Denver,566,Monthly,168,13,1,18.64,191,5,0,
1683,35,New York,34,Yearly,32,5,4,13.58,2,8,3,311.0
1684,32,New York,481,Yearly,389,14,4,17.6,54,4,0,
1685,40,Chicago,476,Monthly,441,1,2,1.62,391,4,2,203.0
1686,29,Austin,103,Monthly,53,14,1,2.61,69,3,5,330.0
1687,56,Los Angeles,421,Yearly,22,11,4,7.6,105,5,1,211.0
1688,38,New York,505,Monthly,413,5,3,15.83,283,10,2,12.0
1689,22,Katrinafort,650,Monthly,73,11,2,11.78,288,7,0,
1690,36,Chicago,700,Yearly,294,5,4,18.54,150,10,3,107.0
1691,37,New York,625,Yearly,414,1,4,11.05,99,5,2,336.0
1692,31,Perryside,343,Yearly,194,7,2,19.63,297,6,1,11.0
1693,18,Los Angeles,380,Yearly,375,15,4,7.24,130,9,5,327.0
1694,46,New York,151,Monthly,25,12,0,10.86,132,5,3,20.0
1695,41,Chicago,497,Monthly,22,2,2,13.79,341,4,3,233.0
1696,46,Los Angeles,93,Yearly,10,9,0,7.27,55,8,2,91.0
1697,50,Los Angeles,542,Yearly,86,11,4,19.98,422,9,1,43.0
1698,60,New York,12,Monthly,5,3,2,5.33,1,6,2,187.0
1699,36,Denver,604,Monthly,564,8,3,7.17,315,0,5,121.0
1700,21,Los Angeles,208,Monthly,141,4,0,0.51,106,8,4,253.0
1701,47,New York,525,Monthly,103,7,4,3.55,2,5,4,224.0
1702,26,South Dariusfort,334,Monthly,129,14,3,13.71,70,7,4,352.0
1703,58,Los Angeles,661,Yearly,250,2,3,14.29,584,3,3,357.0
1704,33,Kimberlyland,702,Yearly,634,9,3,6.83,293,3,2,79.0
1705,24,Denver,706,Yearly,569,9,1,18.54,636,6,4,159.0
1706,39,New York,558,Monthly,64,7,1,17.57,440,10,4,208.0
1707,41,Los Angeles,162,Monthly,49,0,1,4.28,43,0,5,134.0
1708,47,Chicago,39,Monthly,11,13,3,10.89,7,1,3,257.0
1709,49,New York,293,Yearly,275,6,1,14.27,174,9,5,94.0
1710,28,Chicago,173,Monthly,49,9,1,12.82,47,1,0,
1711,56,New York,77,Yearly,3,14,1,6.89,8,3,0,
1712,29,New York,268,Yearly,96,6,4,1.23,89,8,2,121.0
1713,52,Los Angeles,410,Monthly,133,8,0,17.48,237,7,3,236.0
1714,53,Los Angeles,495,Yearly,249,11,2,11.56,435,9,5,141.0
1715,19,Chicago,172,Yearly,74,13,2,2.12,155,10,1,285.0
1716,32,Los Angeles,667,Yearly,554,2,4,6.98,536,9,1,273.0
1717,26,Chicago,728,Monthly,688,4,1,18.68,99,7,3,218.0
1718,50,Seattle,273,Monthly,199,9,3,4.96,132,1,0,
1719,35,New York,414,Monthly,169,14,2,9.49,203,1,5,81.0
1720,49,Los Angeles,256,Monthly,35,4,3,8.9,125,0,5,140.0
1721,42,New York,610,Monthly,473,2,2,7.68,136,7,5,202.0
1722,53,Los Angeles,88,Monthly,26,8,1,11.27,79,3,0,
1723,33,Los Angeles,475,Yearly,470,5,1,6.07,378,3,4,75.0
1724,35,New York,724,Yearly,143,13,4,15.59,518,5,5,129.0
1725,19,New York,351,Monthly,340,8,1,9.95,185,10,0,
1726,52,Denver,581,Yearly,70,13,2,5.04,299,9,2,334.0
1727,53,Los Angeles,584,Yearly,206,12,0,16.95,183,2,1,143.0
1728,44,Los Angeles,169,Monthly,119,0,1,9.23,109,4,3,75.0
1729,53,Chicago,482,Monthly,212,0,3,8.77,42,8,4,80.0
1730,25,New York,293,Monthly,20,13,3,6.01,188,7,1,152.0
1731,22,Chicago,607,Yearly,404,10,3,9.57,534,10,4,339.0
1732,28,Chicago,256,Yearly,50,2,0,5.59,38,10,0,
1733,19,Austin,427,Monthly,41,2,1,1.31,232,5,0,
1734,41,Chicago,713,Yearly,362,5,1,16.34,522,3,4,357.0
1735,46,Chicago,624,Yearly,449,15,0,9.92,154,8,4,301.0
1736,29,Chicago,518,Yearly,302,4,1,4.85,451,10,1,218.0
1737,43,New Amyshire,653,Monthly,133,9,0,14.8,82,8,3,342.0
1738,27,Los Angeles,637,Monthly,499,15,4,12.76,39,7,3,308.0
1739,53,Lake Kellitown,666,Yearly,251,13,4,9.73,73,6,2,68.0
1740,53,Watsonborough,175,Monthly,165,5,4,3.91,169,8,2,229.0
1741,26,Los Angeles,105,Yearly,86,6,4,8.32,76,5,4,205.0
1742,55,Los Angeles,383,Yearly,58,8,3,9.35,370,5,3,294.0
1743,47,Chicago,64,Monthly,59,1,3,19.25,17,5,2,110.0
1744,30,Chicago,278,Yearly,172,3,1,17.46,253,6,3,123.0
1745,36,New York,5,Yearly,5,7,3,10.9,4,9,5,129.0
1746,39,Chicago,502,Monthly,418,6,0,1.15,396,3,2,288.0
1747,54,Diamondville,328,Yearly,129,2,1,3.31,170,3,1,341.0
1748,24,Los Angeles,307,Monthly,45,2,1,9.61,61,1,4,56.0
1749,45,Chicago,30,Yearly,25,9,2,13.3,10,6,0,
1750,54,Los Angeles,532,Yearly,214,5,2,17.07,409,6,2,302.0
1751,27,Chicago,19,Yearly,12,3,1,7.93,11,4,0,
1752,23,Chicago,21,Monthly,19,14,2,16.89,13,7,5,52.0
1753,44,Los Angeles,246,Yearly,50,7,1,1.17,17,3,3,105.0
1754,27,Los Angeles,132,Monthly,13,11,3,17.04,83,7,3,203.0
1755,21,Los Angeles,433,Yearly,289,13,0,12.45,92,2,0,
1756,28,Seattle,184,Yearly,81,7,0,5.92,168,4,4,101.0
1757,53,Chicago,102,Monthly,50,14,4,6.28,10,0,5,198.0
1758,55,Los Angeles,727,Monthly,11,7,0,12.51,355,5,4,162.0
1759,49,New York,233,Monthly,179,10,3,13.19,8,4,3,56.0
1760,21,Chicago,166,Monthly,59,0,3,17.29,106,7,2,118.0
1761,38,New York,216,Yearly,68,12,4,1.85,121,7,0,
1762,21,Chicago,9,Monthly,5,7,4,1.81,7,7,4,4.0
1763,60,New York,188,Yearly,111,12,0,5.33,103,7,0,
1764,24,Chicago,56,Yearly,55,5,0,18.04,13,10,1,99.0
1765,32,New York,223,Monthly,122,11,4,15.69,149,4,1,82.0
1766,58,Chicago,309,Yearly,38,5,3,18.67,238,1,0,
1767,21,Chicago,377,Yearly,311,10,1,9.97,95,5,0,
1768,45,New York,25,Monthly,6,8,4,15.19,23,4,3,278.0
1769,33,Chicago,212,Monthly,107,7,3,8.18,174,4,5,242.0
1770,60,Denver,457,Yearly,47,10,2,0.22,137,0,2,166.0
1771,60,New York,71,Yearly,67,15,1,4.53,66,1,5,148.0
1772,40,New York,559,Yearly,274,6,1,5.04,531,10,0,
1773,30,Chicago,255,Monthly,94,15,4,14.46,48,5,2,89.0
1774,39,New York,367,Yearly,335,10,1,12.11,143,0,1,21.0
1775,48,Chicago,144,Yearly,42,6,3,2.65,121,0,5,228.0
1776,21,Seattle,241,Yearly,240,0,2,8.04,234,9,2,116.0
1777,46,New York,250,Yearly,133,11,2,15.46,212,5,0,
1778,52,Los Angeles,150,Yearly,12,12,1,7.69,148,4,2,303.0
1779,41,Denver,419,Monthly,200,7,1,0.25,326,2,3,289.0
1780,29,Los Angeles,543,Monthly,3,9,4,6.24,517,9,2,174.0
1781,30,Seattle,101,Yearly,91,9,2,5.98,43,8,4,91.0
1782,55,Chicago,136,Yearly,3,12,1,18.01,134,0,3,350.0
1783,31,Los Angeles,10,Yearly,10,6,4,9.08,1,8,1,137.0
1784,49,Chicago,573,Yearly,532,13,1,9.88,60,3,3,306.0
1785,58,Chicago,383,Yearly,353,8,3,7.47,25,6,1,282.0
1786,28,Los Angeles,243,Monthly,95,10,3,13.75,94,3,5,164.0
1787,55,Seattle,697,Monthly,90,1,0,13.13,519,4,5,262.0
1788,40,New York,711,Monthly,413,10,1,6.71,140,1,3,299.0
1789,49,Denver,161,Yearly,55,15,0,17.94,118,0,0,
1790,34,Chicago,209,Yearly,33,11,1,7.37,20,6,2,164.0
1791,23,Chicago,707,Yearly,11,10,3,14.89,228,10,0,
1792,29,Los Angeles,647,Monthly,255,1,1,8.11,25,7,1,63.0
1793,52,New York,239,Monthly,181,1,2,9.28,6,5,5,212.0
1794,42,Chicago,466,Monthly,295,6,0,0.89,276,7,1,62.0
1795,38,Denver,663,Monthly,338,7,1,10.16,50,2,3,139.0
1796,26,Austin,527,Monthly,316,6,4,13.54,93,1,3,348.0
1797,27,Chicago,456,Yearly,189,6,4,11.29,27,9,1,253.0
1798,44,Chicago,69,Monthly,51,14,3,6.29,45,2,3,130.0
1799,23,Los Angeles,585,Monthly,338,2,1,17.36,373,1,0,
1800,36,Los Angeles,85,Yearly,28,13,1,19.1,78,8,5,129.0
1801,34,Los Angeles,511,Yearly,447,12,1,10.27,166,1,3,254.0
1802,47,New York,156,Yearly,153,5,0,6.89,26,8,0,
1803,38,New York,111,Yearly,20,14,0,0.66,59,8,4,72.0
1804,35,New York,532,Monthly,155,9,0,2.37,501,7,3,265.0
1805,30,Chicago,228,Monthly,181,14,1,1.44,176,7,0,
1806,38,Jonesmouth,714,Monthly,531,7,2,17.74,711,6,4,78.0
1807,53,Chicago,569,Yearly,413,4,4,19.24,476,2,0,
1808,27,New York,518,Monthly,408,6,0,9.89,88,3,3,12.0
1809,60,New Mackenzie,207,Yearly,139,4,3,14.35,88,4,1,218.0
1810,59,New York,108,Monthly,93,1,2,15.19,3,7,2,36.0
1811,22,Los Angeles,559,Yearly,455,14,4,6.2,452,10,0,
1812,30,New York,587,Monthly,187,7,3,19.87,196,6,5,110.0
1813,58,West Reginald,492,Monthly,356,12,2,12.52,104,7,4,24.0
1814,30,New York,501,Yearly,32,10,4,16.67,267,1,5,301.0
1815,35,Seattle,47,Monthly,9,11,4,14.52,17,7,2,271.0
1816,19,New York,717,Yearly,277,11,3,6.18,66,10,3,56.0
1817,43,Lake Rhondaburgh,721,Yearly,620,6,1,2.98,505,3,5,361.0
1818,58,New York,576,Monthly,418,9,4,17.2,447,1,2,84.0
1819,18,Austin,323,Monthly,33,1,4,12.74,276,5,1,23.0
1820,44,New York,467,Monthly,56,13,4,13.37,436,8,2,244.0
1821,20,Seattle,49,Yearly,17,5,1,1.63,35,9,4,278.0
1822,18,Los Angeles,338,Yearly,328,0,2,15.09,244,0,2,111.0
1823,40,Los Angeles,466,Monthly,266,6,4,17.72,289,2,3,43.0
1824,57,Chicago,152,Yearly,94,8,2,0.1,2,3,3,58.0
1825,27,Chicago,588,Yearly,58,9,0,16.0,536,0,0,
1826,33,Los Angeles,131,Yearly,67,7,3,17.52,52,10,2,355.0
1827,54,Austin,325,Monthly,36,13,2,11.09,153,7,0,
1828,41,Denver,377,Yearly,167,13,2,5.51,321,6,0,
1829,58,New York,653,Monthly,58,2,4,17.11,201,0,0,
1830,58,Chicago,184,Monthly,131,14,3,18.72,132,10,5,228.0
1831,59,New York,583,Monthly,330,6,1,13.01,408,10,0,
1832,31,New York,218,Yearly,147,9,3,3.07,55,10,2,219.0
1833,47,Los Angeles,378,Yearly,6,4,4,14.23,195,9,4,58.0
1834,50,New York,235,Yearly,15,5,2,5.06,47,3,2,45.0
1835,41,New York,690,Yearly,126,9,4,0.38,385,3,3,85.0
1836,59,Wesleyland,534,Yearly,296,5,1,16.07,455,8,0,
1837,42,Chicago,534,Monthly,70,10,4,10.46,150,0,0,
1838,28,Chicago,14,Yearly,6,15,3,3.48,11,2,0,
1839,29,Chicago,173,Yearly,54,8,0,5.88,18,6,1,222.0
1840,55,Brownmouth,508,Yearly,264,15,1,15.13,365,0,5,32.0
1841,58,Seattle,635,Monthly,412,0,4,9.4,184,4,3,218.0
1842,24,Denver,390,Monthly,319,11,4,0.45,319,9,5,327.0
1843,45,Chicago,511,Yearly,276,3,1,9.74,395,4,2,154.0
1844,51,Los Angeles,443,Yearly,306,14,3,3.16,93,1,2,36.0
1845,42,Chicago,401,Yearly,63,1,0,15.48,359,7,4,244.0
1846,22,New York,517,Monthly,225,15,4,18.53,447,5,3,88.0
1847,32,Austin,43,Monthly,7,11,4,15.85,1,1,0,
1848,47,New York,341,Yearly,77,14,4,16.95,102,4,1,269.0
1849,19,Austin,671,Yearly,107,14,0,2.31,548,8,3,120.0
1850,58,New York,630,Monthly,551,4,2,11.75,456,5,3,282.0
1851,45,Chicago,233,Monthly,88,9,2,14.37,202,6,2,189.0
1852,48,East Josephburgh,393,Yearly,331,6,0,13.6,134,7,2,320.0
1853,42,Los Angeles,558,Monthly,388,2,0,19.45,110,9,5,64.0
1854,28,Chicago,278,Monthly,87,0,0,7.77,198,3,1,206.0
1855,48,Chicago,423,Monthly,53,2,3,9.91,30,1,0,
1856,22,Los Angeles,597,Yearly,129,15,1,18.04,195,7,5,172.0
1857,55,Los Angeles,708,Monthly,574,11,3,19.9,252,4,5,120.0
1858,29,Chicago,162,Yearly,20,8,4,15.44,142,7,0,
1859,24,Los Angeles,85,Monthly,64,9,2,17.74,26,9,5,254.0
1860,46,Port Jilltown,201,Yearly,32,12,3,10.95,114,1,1,162.0
1861,26,Los Angeles,22,Monthly,18,3,1,4.97,13,9,2,122.0
1862,31,New York,439,Monthly,250,14,2,18.53,217,10,3,323.0
1863,19,Los Angeles,422,Yearly,93,0,3,8.88,74,4,2,15.0
1864,48,Los Angeles,32,Monthly,24,1,1,0.68,28,1,4,16.0
1865,52,Seattle,674,Monthly,363,2,3,0.52,548,0,5,327.0
1866,46,New York,202,Monthly,1,9,2,8.95,85,5,0,
1867,18,Los Angeles,332,Yearly,69,8,2,16.31,48,6,2,80.0
1868,33,New York,113,Yearly,21,9,4,18.22,77,8,0,
1869,34,New York,253,Monthly,166,15,3,4.47,21,9,1,75.0
1870,60,New York,212,Monthly,98,6,1,13.96,195,0,0,
1871,50,Seattle,622,Yearly,265,1,4,2.0,161,8,5,81.0
1872,20,New York,729,Yearly,482,3,4,3.88,218,0,5,263.0
1873,50,Chicago,43,Yearly,13,3,1,16.26,6,6,5,108.0
1874,20,Austin,17,Monthly,2,13,4,9.19,11,10,1,34.0
1875,35,Los Angeles,133,Yearly,130,14,0,4.83,15,7,0,
1876,53,Chicago,396,Monthly,159,0,4,5.75,388,3,5,283.0
1877,50,Chicago,476,Monthly,129,3,1,17.87,167,4,5,287.0
1878,22,Los Angeles,640,Monthly,24,10,4,7.85,474,2,5,309.0
1879,19,Denver,500,Yearly,308,14,0,15.34,22,7,0,
1880,50,New York,558,Monthly,496,10,2,1.14,372,8,2,347.0
1881,58,Los Angeles,295,Monthly,63,8,1,6.64,13,1,5,354.0
1882,60,Lake Jose,589,Yearly,247,0,2,19.78,36,9,2,333.0
1883,27,New York,495,Monthly,33,14,1,13.28,155,6,0,
1884,55,New York,475,Yearly,382,8,2,15.18,412,4,2,233.0
1885,53,Seattle,673,Yearly,17,4,1,0.67,354,0,5,255.0
1886,34,Seattle,255,Monthly,201,15,3,2.74,114,7,4,173.0
1887,40,Austin,71,Monthly,6,0,0,13.56,7,10,1,219.0
1888,38,New York,12,Yearly,2,2,1,17.38,9,10,5,313.0
1889,32,Chicago,130,Yearly,92,3,1,17.37,69,10,2,349.0
1890,47,Chicago,630,Monthly,277,10,4,15.27,140,5,3,149.0
1891,41,Chicago,492,Monthly,9,2,2,6.13,219,1,3,318.0
1892,45,New York,678,Yearly,246,14,4,2.45,433,2,5,279.0
1893,32,Chicago,75,Yearly,31,12,1,9.71,47,4,3,355.0
1894,41,Los Angeles,27,Yearly,23,4,1,19.66,27,0,0,
1895,24,Los Angeles,301,Monthly,20,11,2,6.87,131,4,1,25.0
1896,57,Chicago,258,Monthly,256,2,2,17.55,94,8,1,99.0
1897,52,Los Angeles,125,Yearly,74,7,3,11.27,40,9,1,263.0
1898,52,Los Angeles,477,Monthly,301,6,3,12.46,423,6,5,256.0
1899,35,New York,676,Yearly,13,13,4,16.77,442,0,4,101.0
1900,29,Lake Richard,139,Monthly,92,15,3,15.25,48,2,1,53.0
1901,26,Los Angeles,60,Yearly,3,5,3,3.84,47,4,4,204.0
1902,35,New York,402,Monthly,334,3,3,5.8,333,1,3,192.0
1903,49,New York,458,Yearly,115,6,2,9.53,7,8,1,122.0
1904,59,Chicago,91,Monthly,80,12,4,13.58,67,8,2,311.0
1905,43,Los Angeles,234,Yearly,23,10,4,1.17,62,3,2,328.0
1906,23,Seattle,670,Yearly,201,7,1,11.56,592,4,3,165.0
1907,44,Chicago,213,Monthly,141,5,3,3.91,88,10,2,189.0
1908,25,New York,136,Monthly,12,10,1,4.56,41,6,0,
1909,20,New York,92,Monthly,82,13,3,14.21,38,5,0,
1910,42,Los Angeles,611,Yearly,497,0,1,17.49,608,7,4,338.0
1911,45,New York,282,Yearly,109,1,2,4.82,137,6,5,196.0
1912,39,New York,307,Monthly,54,2,2,15.55,303,7,4,266.0
1913,49,New York,261,Monthly,180,12,2,5.42,167,0,1,197.0
1914,38,Chicago,88,Monthly,70,9,0,0.83,77,6,3,337.0
1915,45,Los Angeles,91,Yearly,70,15,4,11.52,30,4,2,56.0
1916,32,Chicago,497,Yearly,51,11,2,9.58,338,7,5,212.0
1917,45,Los Angeles,564,Monthly,8,5,1,15.05,350,2,5,108.0
1918,54,Chicago,358,Monthly,246,4,4,0.96,87,5,1,213.0
1919,48,Austin,599,Monthly,495,5,2,18.0,477,8,4,364.0
1920,33,Austin,221,Monthly,168,0,2,11.62,216,9,3,266.0
1921,30,Chicago,543,Monthly,267,11,1,3.31,94,4,4,289.0
1922,22,Los Angeles,89,Monthly,85,9,0,13.7,5,1,2,19.0
